,fips,year,counts_x,race,counts_y,percentage,variable,value,representation
18390,42101013602,2014,184,Black - Non-Latino,123,66.84782608695652,Black - Non-Latino,7.45075649,8.971951529576364
13659,42101010700,2022,556,Asian,14,2.5179856115107913,Asian,0.28074116,8.969064641290188
71030,42101038500,2016,44,Black - Non-Latino,19,43.18181818181818,Black - Non-Latino,4.81991525,8.959040966917039
18506,42101013602,2021,18,Black - Non-Latino,12,66.66666666666666,Black - Non-Latino,7.45075649,8.947637297788892
32157,42101019900,2015,2004,White - Non-Latino,405,20.209580838323355,White - Non-Latino,2.26295542,8.93061377157989
36046,42101021500,2020,49,Black - Non-Latino,18,36.734693877551024,Black - Non-Latino,4.1223749,8.911051218934752
42713,42101026600,2015,478,White - Non-Latino,21,4.393305439330543,White - Non-Latino,0.49497525,8.875808314315803
9982,42101009000,2019,131,Black - Non-Latino,90,68.70229007633588,Black - Non-Latino,7.80129125,8.806528031668588
18470,42101013602,2018,52,Black - Non-Latino,34,65.38461538461539,Black - Non-Latino,7.45075649,8.775567349754493
42735,42101026600,2017,1101,Asian,13,1.1807447774750226,Asian,0.13499325,8.746694945673376
234,42101000402,2014,286,Black - Non-Latino,137,47.9020979020979,Black - Non-Latino,5.5060471,8.69990703532084
14383,42101011000,2023,57,Asian,1,1.7543859649122806,Asian,0.20172911,8.696741709276766
9962,42101009000,2018,152,Black - Non-Latino,103,67.76315789473685,Black - Non-Latino,7.80129125,8.686146398487153
68410,42101037200,2020,89,Black - Non-Latino,42,47.19101123595505,Black - Non-Latino,5.44297832,8.670071505255427
42463,42101026500,2014,844,Asian,5,0.5924170616113744,Asian,0.06912442,8.570300649341787
60410,42101034000,2019,62,Black - Non-Latino,18,29.03225806451613,Black - Non-Latino,3.41225627,8.508229091631542
27905,42101017601,2019,3978,White - Non-Latino,704,17.69733534439417,White - Non-Latino,2.08558073,8.485567156345066
28085,42101017602,2016,5519,White - Non-Latino,2033,36.83638340279036,White - Non-Latino,4.34338273,8.481035564367675
66274,42101036203,2019,124,Black - Non-Latino,27,21.774193548387096,Black - Non-Latino,2.57360109,8.460593847660787
26299,42101017100,2017,1914,Asian,8,0.41797283176593525,Asian,0.04941932,8.457680756553009
23853,42101016300,2014,2204,White - Non-Latino,859,38.97459165154265,White - Non-Latino,4.6182266,8.43929824741442
41225,42101025900,2015,161,White - Non-Latino,18,11.180124223602485,White - Non-Latino,1.32492114,8.438331826754975
69590,42101037800,2022,133,Black - Non-Latino,42,31.57894736842105,Black - Non-Latino,3.75399361,8.412094065450754
34838,42101021000,2014,447,Black - Non-Latino,112,25.05592841163311,Black - Non-Latino,2.98962782,8.380952386117785
57862,42101033101,2016,405,Black - Non-Latino,109,26.913580246913583,Black - Non-Latino,3.21595766,8.368760752563386
72370,42101980100,2019,73,Black - Non-Latino,33,45.20547945205479,Black - Non-Latino,5.40540541,8.363013691521575
28029,42101017602,2014,3819,White - Non-Latino,1379,36.10892903901545,White - Non-Latino,4.34338273,8.31354989501822
29758,42101018300,2015,65,Black - Non-Latino,3,4.615384615384616,Black - Non-Latino,0.55645722,8.294230804273896
9446,42101008801,2017,145,Black - Non-Latino,107,73.79310344827587,Black - Non-Latino,8.90688259,8.284952979073216
9562,42101008801,2022,145,Black - Non-Latino,107,73.79310344827587,Black - Non-Latino,8.90688259,8.284952979073216
18494,42101013602,2020,13,Black - Non-Latino,8,61.53846153846154,Black - Non-Latino,7.45075649,8.259357505651288
18414,42101013602,2015,192,Black - Non-Latino,118,61.458333333333336,Black - Non-Latino,7.45075649,8.248603133899138
26425,42101017100,2021,852,White - Non-Latino,59,6.924882629107981,White - Non-Latino,0.84012849,8.242647061175107
25933,42101016902,2020,336,White - Non-Latino,13,3.869047619047619,White - Non-Latino,0.47067343,8.220238008862363
518,42101001202,2014,53,Black - Non-Latino,24,45.28301886792453,Black - Non-Latino,5.50905198,8.219747977023903
9894,42101009000,2015,248,Black - Non-Latino,159,64.11290322580645,Black - Non-Latino,7.80129125,8.218242489768146
42591,42101026500,2019,2113,Asian,12,0.5679129200189305,Asian,0.06912442,8.215807380646817
25779,42101016902,2015,2023,Asian,6,0.2965892239248641,Asian,0.03620565,8.191793930639667
20102,42101014300,2021,51,Black - Non-Latino,18,35.294117647058826,Black - Non-Latino,4.3085476,8.191650858646387
60958,42101034400,2021,129,Black - Non-Latino,29,22.48062015503876,Black - Non-Latino,2.75385017,8.16334178233043
27918,42101017601,2020,457,Black - Non-Latino,204,44.63894967177243,Black - Non-Latino,5.48363898,8.140388131782597
25885,42101016902,2018,1806,White - Non-Latino,69,3.820598006644518,White - Non-Latino,0.47067343,8.117301218053711
60342,42101034000,2015,65,Black - Non-Latino,18,27.692307692307693,Black - Non-Latino,3.41225627,8.115541595094701
27713,42101017500,2022,840,White - Non-Latino,96,11.428571428571429,White - Non-Latino,1.41106043,8.099278518193177
68434,42101037200,2021,141,Black - Non-Latino,62,43.97163120567376,Black - Non-Latino,5.44297832,8.078597528875287
9466,42101008801,2018,96,Black - Non-Latino,69,71.875,Black - Non-Latino,8.90688259,8.069602273717633
57806,42101033101,2014,370,Black - Non-Latino,96,25.945945945945947,Black - Non-Latino,3.21595766,8.06787547879158
42763,42101026600,2018,1103,Asian,12,1.087941976427924,Asian,0.13499325,8.059232416642491
63334,42101035200,2017,97,Black - Non-Latino,15,15.463917525773196,Black - Non-Latino,1.91878626,8.059218396619745
45417,42101027800,2015,1437,White - Non-Latino,93,6.471816283924843,White - Non-Latino,0.8033921,8.055613546517128
54906,42101031501,2023,60,Black - Non-Latino,17,28.333333333333332,Black - Non-Latino,3.52259932,8.043302902055103
34918,42101021000,2017,703,Black - Non-Latino,169,24.039829302987197,Black - Non-Latino,2.98962782,8.041077602424505
34890,42101021000,2016,558,Black - Non-Latino,134,24.014336917562723,Black - Non-Latino,2.98962782,8.032550659621144
70235,42101038100,2021,104,Asian,2,1.9230769230769231,Asian,0.24009604,8.009615331751924
21717,42101015102,2014,842,White - Non-Latino,30,3.5629453681710213,White - Non-Latino,0.4450691,8.005375722940599
9538,42101008801,2021,160,Black - Non-Latino,114,71.25,Black - Non-Latino,8.90688259,7.999431819163567
45445,42101027800,2016,1931,White - Non-Latino,124,6.421543241843604,White - Non-Latino,0.8033921,7.993037573861634
63286,42101035200,2014,72,Black - Non-Latino,11,15.277777777777779,Black - Non-Latino,1.91878626,7.962209286290062
27377,42101017400,2018,2299,White - Non-Latino,189,8.22096563723358,White - Non-Latino,1.03348491,7.954606359210004
45393,42101027800,2014,1346,White - Non-Latino,86,6.389301634472511,White - Non-Latino,0.8033921,7.952905728687785
66922,42101036303,2019,172,Black - Non-Latino,23,13.372093023255813,Black - Non-Latino,1.69491525,7.889534903444767
12725,42101010300,2022,467,White - Non-Latino,15,3.2119914346895073,White - Non-Latino,0.40832993,7.866167034803222
23094,42101016000,2014,852,Black - Non-Latino,175,20.539906103286384,Black - Non-Latino,2.61353899,7.859039479371373
41249,42101025900,2016,212,White - Non-Latino,22,10.377358490566039,White - Non-Latino,1.32492114,7.832434835001605
25973,42101016902,2022,273,White - Non-Latino,10,3.6630036630036633,White - Non-Latino,0.47067343,7.78247385454425
28113,42101017602,2017,6730,White - Non-Latino,2271,33.7444279346211,White - Non-Latino,4.34338273,7.769158287973646
26881,42101017202,2019,3105,White - Non-Latino,107,3.4460547504025767,White - Non-Latino,0.44378698,7.765110076917031
9866,42101009000,2014,258,Black - Non-Latino,156,60.46511627906976,Black - Non-Latino,7.80129125,7.750654903323826
9374,42101008801,2014,100,Black - Non-Latino,69,69.0,Black - Non-Latino,8.90688259,7.746818182768927
26959,42101017202,2023,75,Asian,1,1.3333333333333335,Asian,0.17258383,7.725714125902372
63386,42101035200,2021,27,Black - Non-Latino,4,14.814814814814813,Black - Non-Latino,1.91878626,7.720930217008544
46137,42101028000,2015,1089,White - Non-Latino,57,5.234159779614325,White - Non-Latino,0.67883895,7.71045883506585
67650,42101036600,2019,604,Black - Non-Latino,286,47.35099337748344,Black - Non-Latino,6.14729154,7.7027408037139296
28057,42101017602,2015,3432,White - Non-Latino,1145,33.36247086247086,White - Non-Latino,4.34338273,7.681218289153822
9514,42101008801,2020,41,Black - Non-Latino,28,68.29268292682927,Black - Non-Latino,8.90688259,7.66740576590774
23881,42101016300,2015,2966,White - Non-Latino,1049,35.367498314227916,White - Non-Latino,4.6182266,7.658242303274577
67742,42101036600,2023,34,Black - Non-Latino,16,47.05882352941176,Black - Non-Latino,6.14729154,7.65521257991479
32241,42101019900,2018,1605,White - Non-Latino,278,17.320872274143305,White - Non-Latino,2.26295542,7.6540934571938255
14199,42101011000,2015,521,Asian,8,1.5355086372360844,Asian,0.20172911,7.611735545931296
679,42101002100,2014,292,Asian,12,4.10958904109589,Asian,0.54027505,7.606475703617797
32185,42101019900,2016,1740,White - Non-Latino,299,17.183908045977013,White - Non-Latino,2.26295542,7.593568964773072
35430,42101021200,2023,16,Black - Non-Latino,8,50.0,Black - Non-Latino,6.59242762,7.5844594559234615
66414,42101036301,2015,467,Black - Non-Latino,130,27.8372591006424,Black - Non-Latino,3.68064953,7.5631376673460124
60374,42101034000,2017,31,Black - Non-Latino,8,25.806451612903224,Black - Non-Latino,3.41225627,7.56287030367248
24899,42101016701,2018,1214,Asian,12,0.9884678747940692,Asian,0.1309329,7.549423214440902
34734,42101020900,2017,162,Black - Non-Latino,50,30.864197530864196,Black - Non-Latino,4.08934708,7.547463428040498
34862,42101021000,2015,510,Black - Non-Latino,115,22.54901960784314,Black - Non-Latino,2.98962782,7.542416971435307
606,42101001600,2014,215,Black - Non-Latino,79,36.74418604651163,Black - Non-Latino,4.88138686,7.527407087442282
12935,42101010400,2022,443,Asian,5,1.1286681715575622,Asian,0.15006002,7.521444896232603
68390,42101037200,2019,516,Black - Non-Latino,211,40.89147286821706,Black - Non-Latino,5.44297832,7.512701771741956
60910,42101034400,2019,276,Black - Non-Latino,57,20.652173913043477,Black - Non-Latino,2.75385017,7.49938182477207
27321,42101017400,2016,1500,White - Non-Latino,116,7.733333333333333,White - Non-Latino,1.03348491,7.482773341444659
9422,42101008801,2016,125,Black - Non-Latino,83,66.4,Black - Non-Latino,8.90688259,7.454909091824012
54726,42101031501,2016,419,Black - Non-Latino,110,26.25298329355609,Black - Non-Latino,3.52259932,7.452730472211665
9490,42101008801,2019,110,Black - Non-Latino,73,66.36363636363637,Black - Non-Latino,8.90688259,7.450826447195412
60566,42101034100,2020,20,Black - Non-Latino,7,35.0,Black - Non-Latino,4.69786624,7.450190833870996
25807,42101016902,2016,1487,Asian,4,0.26899798251513113,Asian,0.03620565,7.4297238832925565
73867,42101989100,2022,41,Asian,2,4.878048780487805,Asian,0.6567933,7.427068425466284
72350,42101980100,2018,137,Black - Non-Latino,55,40.14598540145985,Black - Non-Latino,5.40540541,7.427007292957116
7925,42101008400,2015,2959,White - Non-Latino,171,5.77897938492734,White - Non-Latino,0.7798574,7.410302684731003
72402,42101980100,2021,20,Black - Non-Latino,8,40.0,Black - Non-Latino,5.40540541,7.39999999371
21925,42101015102,2022,334,White - Non-Latino,11,3.293413173652695,White - Non-Latino,0.4450691,7.399779435716151
32213,42101019900,2017,1977,White - Non-Latino,331,16.742539200809308,White - Non-Latino,2.26295542,7.398528072112578
27349,42101017400,2017,2083,White - Non-Latino,159,7.633221315410466,White - Non-Latino,1.03348491,7.385904952797487
58298,42101033200,2014,183,Black - Non-Latino,54,29.508196721311474,Black - Non-Latino,4.01313389,7.352906115303189
20006,42101014300,2017,528,Black - Non-Latino,167,31.62878787878788,Black - Non-Latino,4.3085476,7.340939642581152
42447,42101026400,2023,65,Asian,1,1.5384615384615385,Asian,0.20988361,7.330069930003294
26829,42101017202,2017,2767,White - Non-Latino,90,3.252620166245031,White - Non-Latino,0.44378698,7.32923747840694
21665,42101015101,2021,44,White - Non-Latino,3,6.8181818181818175,White - Non-Latino,0.93228656,7.313397093466431
9398,42101008801,2015,152,Black - Non-Latino,99,65.13157894736842,Black - Non-Latino,8.90688259,7.312500000897443
66854,42101036303,2016,323,Black - Non-Latino,40,12.38390092879257,Black - Non-Latino,1.69491525,7.30650156625387
7953,42101008400,2016,4546,White - Non-Latino,259,5.697316322041355,White - Non-Latino,0.7798574,7.305587306142578
34686,42101020900,2015,154,Black - Non-Latino,46,29.87012987012987,Black - Non-Latino,4.08934708,7.304376294254259
31681,42101019700,2016,780,White - Non-Latino,130,16.666666666666664,White - Non-Latino,2.2853878,7.292708338894022
58350,42101033200,2016,219,Black - Non-Latino,64,29.22374429223744,Black - Non-Latino,4.01313389,7.2820257417918945
9358,42101008702,2023,23,Black - Non-Latino,21,91.30434782608695,Black - Non-Latino,12.54940711,7.275590553862186
14175,42101011000,2014,819,Asian,12,1.465201465201465,Asian,0.20172911,7.263212856099277
68218,42101036900,2022,87,Black - Non-Latino,66,75.86206896551724,Black - Non-Latino,10.45076084,7.258999619927887
10038,42101009000,2022,53,Black - Non-Latino,30,56.60377358490566,Black - Non-Latino,7.80129125,7.2556929065948745
69382,42101037800,2014,492,Black - Non-Latino,134,27.235772357723576,Black - Non-Latino,3.75399361,7.255146168915182
25801,42101016902,2015,2023,White - Non-Latino,69,3.4107760751359364,White - Non-Latino,0.47067343,7.24658724656698
20034,42101014300,2018,330,Black - Non-Latino,103,31.212121212121215,Black - Non-Latino,4.3085476,7.244232653277688
45629,42101027800,2023,86,White - Non-Latino,5,5.813953488372093,White - Non-Latino,0.8033921,7.2367571057421305
21641,42101015101,2019,252,White - Non-Latino,17,6.746031746031746,White - Non-Latino,0.93228656,7.236006648032925
66526,42101036301,2019,293,Black - Non-Latino,78,26.621160409556317,Black - Non-Latino,3.68064953,7.232734383584822
31993,42101019800,2018,850,White - Non-Latino,102,12.0,White - Non-Latino,1.66263115,7.217475746199029
58414,42101033200,2019,118,Black - Non-Latino,34,28.8135593220339,Black - Non-Latino,4.01313389,7.17981510505594
27401,42101017400,2019,1919,White - Non-Latino,142,7.399687337154768,White - Non-Latino,1.03348491,7.159937475192326
62398,42101034801,2021,222,Black - Non-Latino,78,35.13513513513514,Black - Non-Latino,4.90811817,7.158575632895802
67674,42101036600,2020,75,Black - Non-Latino,33,44.0,Black - Non-Latino,6.14729154,7.157623762220329
42757,42101026600,2017,1101,White - Non-Latino,39,3.5422343324250685,White - Non-Latino,0.49497525,7.156386773732764
72566,42101980200,2019,324,Black - Non-Latino,46,14.19753086419753,Black - Non-Latino,1.98412698,7.155555570439111
60130,42101033800,2022,38,Black - Non-Latino,23,60.526315789473685,Black - Non-Latino,8.4602649,7.154186837515416
65918,42101036201,2022,49,Black - Non-Latino,13,26.53061224489796,Black - Non-Latino,3.70994941,7.151205936497651
45473,42101027800,2017,2386,White - Non-Latino,137,5.7418273260687345,White - Non-Latino,0.8033921,7.146980068722027
7869,42101008302,2023,157,White - Non-Latino,7,4.45859872611465,White - Non-Latino,0.62688646,7.112290678785197
60886,42101034400,2018,179,Black - Non-Latino,35,19.553072625698324,Black - Non-Latino,2.75385017,7.100267414221131
25953,42101016902,2021,479,White - Non-Latino,16,3.3402922755741122,White - Non-Latino,0.47067343,7.0968362832253185
72278,42101980100,2015,313,Black - Non-Latino,120,38.33865814696485,Black - Non-Latino,5.40540541,7.092651751159743
35394,42101021200,2021,30,Black - Non-Latino,14,46.666666666666664,Black - Non-Latino,6.59242762,7.078828825528564
46109,42101028000,2014,1103,White - Non-Latino,53,4.805077062556664,White - Non-Latino,0.67883895,7.078375603752058
27942,42101017601,2021,781,Black - Non-Latino,303,38.79641485275288,Black - Non-Latino,5.48363898,7.074939651251965
26297,42101017100,2016,1918,White - Non-Latino,114,5.943691345151199,White - Non-Latino,0.84012849,7.074740847261588
66566,42101036301,2021,507,Black - Non-Latino,132,26.035502958579883,Black - Non-Latino,3.68064953,7.073616421876462
60506,42101034100,2017,202,Black - Non-Latino,67,33.16831683168317,Black - Non-Latino,4.69786624,7.060294000981001
27689,42101017500,2021,783,White - Non-Latino,78,9.961685823754788,White - Non-Latino,1.41106043,7.059715949766083
35646,42101021300,2022,105,Black - Non-Latino,39,37.142857142857146,Black - Non-Latino,5.26612222,7.0531703578382094
68194,42101036900,2021,129,Black - Non-Latino,95,73.64341085271317,Black - Non-Latino,10.45076084,7.046703295595957
9818,42101008802,2022,164,Black - Non-Latino,129,78.65853658536585,Black - Non-Latino,11.19862523,7.02394579422548
40519,42101025400,2018,373,Asian,8,2.1447721179624666,Asian,0.30612245,7.006255561989873
54674,42101031501,2014,446,Black - Non-Latino,110,24.663677130044842,Black - Non-Latino,3.52259932,7.001556205956698
67722,42101036600,2022,191,Black - Non-Latino,82,42.93193717277487,Black - Non-Latino,6.14729154,6.983878492409175
61006,42101034400,2023,52,Black - Non-Latino,10,19.230769230769234,Black - Non-Latino,2.75385017,6.983230039261443
